dataset_id,strain,biosample,assembly_accession,genbank_accession,refseq_accession,wgs_accession,assembly_level,coverage,contig_n50,total_length,ftp_genbank,ftp_refseq
US_MAYO_2025,HP_536,SAMN47587998,GCF_051538985.1,GCA_051538985.1,GCF_051538985.1,JBNMVR01,Contig,1214.29,68358,1667583,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/985/GCA_051538985.1_ASM5153898v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/985/GCF_051538985.1_ASM5153898v1
US_MAYO_2025,HP_538,SAMN47588000,GCF_051538955.1,GCA_051538955.1,GCF_051538955.1,JBNMVQ01,Contig,1053.49,131183,1593562,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/955/GCA_051538955.1_ASM5153895v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/955/GCF_051538955.1_ASM5153895v1
US_MAYO_2025,HP_537,SAMN47587999,GCF_051538945.1,GCA_051538945.1,GCF_051538945.1,JBMMOP01,Contig,1027.45,35792,1634269,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/945/GCA_051538945.1_ASM5153894v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/945/GCF_051538945.1_ASM5153894v1
US_MAYO_2025,HP_539,SAMN47588001,GCF_051538925.1,GCA_051538925.1,GCF_051538925.1,JBNMVP01,Contig,1082.14,52504,1580557,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/925/GCA_051538925.1_ASM5153892v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/925/GCF_051538925.1_ASM5153892v1
US_MAYO_2025,HP_540,SAMN47588002,GCF_051538905.1,GCA_051538905.1,GCF_051538905.1,JBNMVO01,Contig,1138.45,112601,1593408,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/905/GCA_051538905.1_ASM5153890v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/905/GCF_051538905.1_ASM5153890v1
US_MAYO_2025,HP_542,SAMN47588003,GCF_051538885.1,GCA_051538885.1,GCF_051538885.1,JBNMVN01,Contig,1028.68,55589,1656629,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/885/GCA_051538885.1_ASM5153888v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/885/GCF_051538885.1_ASM5153888v1
US_MAYO_2025,HP_543,SAMN47588004,GCF_051538865.1,GCA_051538865.1,GCF_051538865.1,JBMMOO01,Contig,1145.57,124822,1639358,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/865/GCA_051538865.1_ASM5153886v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/865/GCF_051538865.1_ASM5153886v1
US_MAYO_2025,HP_546,SAMN47588006,GCF_051538845.1,GCA_051538845.1,GCF_051538845.1,JBNMVL01,Contig,1012.43,107492,1596911,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/845/GCA_051538845.1_ASM5153884v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/845/GCF_051538845.1_ASM5153884v1
US_MAYO_2025,HP_544,SAMN47588005,GCF_051538825.1,GCA_051538825.1,GCF_051538825.1,JBNMVM01,Contig,1911.6,78445,1639721,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/825/GCA_051538825.1_ASM5153882v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/825/GCF_051538825.1_ASM5153882v1
US_MAYO_2025,HP_548,SAMN47588007,GCF_051538805.1,GCA_051538805.1,GCF_051538805.1,JBMMON01,Contig,1147.88,16289,1642187,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/805/GCA_051538805.1_ASM5153880v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/805/GCF_051538805.1_ASM5153880v1
US_MAYO_2025,HP_551,SAMN47588008,GCF_051538785.1,GCA_051538785.1,GCF_051538785.1,JBMMOM01,Contig,1177.14,60153,1630973,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/785/GCA_051538785.1_ASM5153878v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/785/GCF_051538785.1_ASM5153878v1
US_MAYO_2025,HP_554,SAMN47588009,GCF_051538765.1,GCA_051538765.1,GCF_051538765.1,JBNMVK01,Contig,1084.88,69857,1652905,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/765/GCA_051538765.1_ASM5153876v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/765/GCF_051538765.1_ASM5153876v1
US_MAYO_2025,HP_556,SAMN47588010,GCF_051538745.1,GCA_051538745.1,GCF_051538745.1,JBNMVJ01,Contig,1223.93,103823,1592023,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/745/GCA_051538745.1_ASM5153874v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/745/GCF_051538745.1_ASM5153874v1
US_MAYO_2025,HP_557,SAMN47588011,GCF_051538715.1,GCA_051538715.1,GCF_051538715.1,JBNMVI01,Contig,990.76,96962,1573913,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/715/GCA_051538715.1_ASM5153871v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/715/GCF_051538715.1_ASM5153871v1
US_MAYO_2025,HP_559,SAMN47588012,GCF_051538705.1,GCA_051538705.1,GCF_051538705.1,JBMMOL01,Contig,817.943,67192,1650212,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/705/GCA_051538705.1_ASM5153870v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/705/GCF_051538705.1_ASM5153870v1
US_MAYO_2025,HP_560,SAMN47588013,GCF_051538685.1,GCA_051538685.1,GCF_051538685.1,JBNMVH01,Contig,1297.36,48802,1693584,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/685/GCA_051538685.1_ASM5153868v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/685/GCF_051538685.1_ASM5153868v1
US_MAYO_2025,HP_561,SAMN47588014,GCF_051538665.1,GCA_051538665.1,GCF_051538665.1,JBMMOK01,Contig,1045.26,49695,1667160,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/665/GCA_051538665.1_ASM5153866v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/665/GCF_051538665.1_ASM5153866v1
US_MAYO_2025,HP_563,SAMN47588016,GCF_051538635.1,GCA_051538635.1,GCF_051538635.1,JBNMVG01,Contig,1090.67,50492,1630461,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/635/GCA_051538635.1_ASM5153863v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/635/GCF_051538635.1_ASM5153863v1
US_MAYO_2025,HP_562,SAMN47588015,GCF_051538625.1,GCA_051538625.1,GCF_051538625.1,JBMMOJ01,Contig,1167.1,69551,1606946,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/625/GCA_051538625.1_ASM5153862v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/625/GCF_051538625.1_ASM5153862v1
US_MAYO_2025,HP_564,SAMN47588017,GCF_051538605.1,GCA_051538605.1,GCF_051538605.1,JBNMVF01,Contig,1079.2,63554,1669240,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/605/GCA_051538605.1_ASM5153860v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/605/GCF_051538605.1_ASM5153860v1
US_MAYO_2025,HP_566,SAMN47588018,GCF_051538565.1,GCA_051538565.1,GCF_051538565.1,JBMMOI01,Contig,988.092,84799,1615146,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/565/GCA_051538565.1_ASM5153856v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/565/GCF_051538565.1_ASM5153856v1
US_MAYO_2025,HP_567,SAMN47588019,GCF_051538575.1,GCA_051538575.1,GCF_051538575.1,JBNMVE01,Contig,964.831,83851,1661822,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/575/GCA_051538575.1_ASM5153857v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/575/GCF_051538575.1_ASM5153857v1
US_MAYO_2025,HP_568,SAMN47588020,GCF_051538545.1,GCA_051538545.1,GCF_051538545.1,JBMMOH01,Contig,941.565,94696,1692761,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/545/GCA_051538545.1_ASM5153854v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/545/GCF_051538545.1_ASM5153854v1
US_MAYO_2025,HP_569,SAMN47588021,GCF_051538515.1,GCA_051538515.1,GCF_051538515.1,JBNMVD01,Contig,948.802,161872,1631016,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/515/GCA_051538515.1_ASM5153851v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/515/GCF_051538515.1_ASM5153851v1
US_MAYO_2025,HP_571,SAMN47588022,GCF_051538505.1,GCA_051538505.1,GCF_051538505.1,JBNMVC01,Contig,994.434,95762,1600718,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/505/GCA_051538505.1_ASM5153850v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/505/GCF_051538505.1_ASM5153850v1
US_MAYO_2025,HP_574,SAMN47588025,GCF_051538485.1,GCA_051538485.1,GCF_051538485.1,JBNMVB01,Contig,950.299,107881,1588444,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/485/GCA_051538485.1_ASM5153848v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/485/GCF_051538485.1_ASM5153848v1
US_MAYO_2025,HP_572,SAMN47588023,GCF_051538455.1,GCA_051538455.1,GCF_051538455.1,JBMMOG01,Contig,1415.23,76125,1653129,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/455/GCA_051538455.1_ASM5153845v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/455/GCF_051538455.1_ASM5153845v1
US_MAYO_2025,HP_573,SAMN47588024,GCA_051538445.1,GCA_051538445.1,,JBMMOF01,Contig,834.723,155669,1469570,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/445/GCA_051538445.1_ASM5153844v1,
US_MAYO_2025,HP_575,SAMN47588026,GCF_051538405.1,GCA_051538405.1,GCF_051538405.1,JBNMVA01,Contig,1313.2,65270,1622799,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/405/GCA_051538405.1_ASM5153840v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/405/GCF_051538405.1_ASM5153840v1
US_MAYO_2025,HP_577,SAMN47588028,GCF_051538395.1,GCA_051538395.1,GCF_051538395.1,JBNMUZ01,Contig,1446.26,22645,1612040,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/395/GCA_051538395.1_ASM5153839v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/395/GCF_051538395.1_ASM5153839v1
US_MAYO_2025,HP_576,SAMN47588027,GCF_051538385.1,GCA_051538385.1,GCF_051538385.1,JBMMOE01,Contig,898.998,120668,1637717,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/385/GCA_051538385.1_ASM5153838v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/385/GCF_051538385.1_ASM5153838v1
US_MAYO_2025,HP_579,SAMN47588030,GCF_051538355.1,GCA_051538355.1,GCF_051538355.1,JBMMOD01,Contig,1239.41,142701,1636875,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/355/GCA_051538355.1_ASM5153835v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/355/GCF_051538355.1_ASM5153835v1
US_MAYO_2025,HP_578,SAMN47588029,GCF_051538345.1,GCA_051538345.1,GCF_051538345.1,JBNMUY01,Contig,894.887,83300,1637912,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/345/GCA_051538345.1_ASM5153834v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/345/GCF_051538345.1_ASM5153834v1
US_MAYO_2025,HP_580,SAMN47588031,GCF_051538325.1,GCA_051538325.1,GCF_051538325.1,JBMMOC01,Contig,798.396,77139,1604034,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/325/GCA_051538325.1_ASM5153832v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/325/GCF_051538325.1_ASM5153832v1
US_MAYO_2025,HP_581,SAMN47588032,GCF_051538305.1,GCA_051538305.1,GCF_051538305.1,JBMMOB01,Contig,923.038,53265,1619942,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/305/GCA_051538305.1_ASM5153830v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/305/GCF_051538305.1_ASM5153830v1
US_MAYO_2025,HP_585,SAMN47588034,GCF_051538285.1,GCA_051538285.1,GCF_051538285.1,JBNMUW01,Contig,2521.92,117377,1625215,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/285/GCA_051538285.1_ASM5153828v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/285/GCF_051538285.1_ASM5153828v1
US_MAYO_2025,HP_582,SAMN47588033,GCF_051538265.1,GCA_051538265.1,GCF_051538265.1,JBNMUX01,Contig,1059.96,109110,1591013,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/265/GCA_051538265.1_ASM5153826v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/265/GCF_051538265.1_ASM5153826v1
US_MAYO_2025,HP_588,SAMN47588037,GCF_051538215.1,GCA_051538215.1,GCF_051538215.1,JBNMUU01,Contig,1034.81,55552,1638040,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/215/GCA_051538215.1_ASM5153821v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/215/GCF_051538215.1_ASM5153821v1
US_MAYO_2025,HP_586,SAMN47588035,GCF_051538235.1,GCA_051538235.1,GCF_051538235.1,JBNMUV01,Contig,783.137,112433,1574752,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/235/GCA_051538235.1_ASM5153823v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/235/GCF_051538235.1_ASM5153823v1
US_MAYO_2025,HP_587,SAMN47588036,GCF_051538205.1,GCA_051538205.1,GCF_051538205.1,JBMMOA01,Contig,1196.97,79091,1584583,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/205/GCA_051538205.1_ASM5153820v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/205/GCF_051538205.1_ASM5153820v1
US_MAYO_2025,HP_591,SAMN47588040,GCF_051538185.1,GCA_051538185.1,GCF_051538185.1,JBMMNY01,Contig,1305.93,96403,1636993,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/185/GCA_051538185.1_ASM5153818v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/185/GCF_051538185.1_ASM5153818v1
US_MAYO_2025,HP_590,SAMN47588039,GCF_051538155.1,GCA_051538155.1,GCF_051538155.1,JBMMNZ01,Contig,1042.02,142686,1644584,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/155/GCA_051538155.1_ASM5153815v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/155/GCF_051538155.1_ASM5153815v1
US_MAYO_2025,HP_589,SAMN47588038,GCF_051538145.1,GCA_051538145.1,GCF_051538145.1,JBNMUT01,Contig,984.477,107689,1628926,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/538/145/GCA_051538145.1_ASM5153814v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/538/145/GCF_051538145.1_ASM5153814v1
CHINA_NINGXIA_2022,SHZY03,SAMN20180523,GCF_021063205.1,GCA_021063205.1,GCF_021063205.1,JAHXKL01,Contig,350,110135,1590162,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/063/205/GCA_021063205.1_ASM2106320v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/063/205/GCF_021063205.1_ASM2106320v1
CHINA_NINGXIA_2022,SHZY02,SAMN20180522,GCF_021063185.1,GCA_021063185.1,GCF_021063185.1,JAHXKK01,Contig,432,70570,1566333,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/063/185/GCA_021063185.1_ASM2106318v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/063/185/GCF_021063185.1_ASM2106318v1
CHINA_NINGXIA_2022,SHZY01,SAMN20180521,GCF_021063165.1,GCA_021063165.1,GCF_021063165.1,JAHXKJ01,Contig,365,115353,1551021,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/063/165/GCA_021063165.1_ASM2106316v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/063/165/GCF_021063165.1_ASM2106316v1
CHINA_NINGXIA_2022,SHZY04,SAMN20180524,GCF_021063145.1,GCA_021063145.1,GCF_021063145.1,JAHXKM01,Contig,389,69535,1529607,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/063/145/GCA_021063145.1_ASM2106314v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/063/145/GCF_021063145.1_ASM2106314v1
CHINA_NINGXIA_2022,SHZY08,SAMN20180528,GCF_021063105.1,GCA_021063105.1,GCF_021063105.1,JAHXKQ01,Contig,231,48857,1782925,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/063/105/GCA_021063105.1_ASM2106310v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/063/105/GCF_021063105.1_ASM2106310v1
CHINA_NINGXIA_2022,SHZY05,SAMN20180525,GCF_021063065.1,GCA_021063065.1,GCF_021063065.1,JAHXKN01,Contig,320,138260,1569993,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/063/065/GCA_021063065.1_ASM2106306v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/063/065/GCF_021063065.1_ASM2106306v1
CHINA_NINGXIA_2022,SHZY07,SAMN20180527,GCF_021063075.1,GCA_021063075.1,GCF_021063075.1,JAHXKP01,Contig,233,83159,1639833,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/063/075/GCA_021063075.1_ASM2106307v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/063/075/GCF_021063075.1_ASM2106307v1
CHINA_NINGXIA_2022,SHZY06,SAMN20180526,GCF_021063045.1,GCA_021063045.1,GCF_021063045.1,JAHXKO01,Contig,403,110147,1541844,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/063/045/GCA_021063045.1_ASM2106304v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/063/045/GCF_021063045.1_ASM2106304v1
CHINA_NINGXIA_2022,SHZY09,SAMN20180529,GCF_021063005.1,GCA_021063005.1,GCF_021063005.1,JAHXKR01,Contig,216,104855,1672271,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/063/005/GCA_021063005.1_ASM2106300v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/063/005/GCF_021063005.1_ASM2106300v1
CHINA_NINGXIA_2022,SHZY12,SAMN20180532,GCF_021062895.1,GCA_021062895.1,GCF_021062895.1,JAHXKU01,Contig,175,158457,1585371,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/062/895/GCA_021062895.1_ASM2106289v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/062/895/GCF_021062895.1_ASM2106289v1
CHINA_NINGXIA_2022,SHZY10,SAMN20180530,GCF_021062955.1,GCA_021062955.1,GCF_021062955.1,JAHXKS01,Contig,345,105934,1588355,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/062/955/GCA_021062955.1_ASM2106295v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/062/955/GCF_021062955.1_ASM2106295v1
CHINA_NINGXIA_2022,SHZY14,SAMN20180534,GCF_021062885.1,GCA_021062885.1,GCF_021062885.1,JAHXKW01,Contig,372,157496,1593710,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/062/885/GCA_021062885.1_ASM2106288v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/062/885/GCF_021062885.1_ASM2106288v1
CHINA_NINGXIA_2022,SHZY13,SAMN20180533,GCF_021062925.1,GCA_021062925.1,GCF_021062925.1,JAHXKV01,Contig,245,146825,1617686,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/062/925/GCA_021062925.1_ASM2106292v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/062/925/GCF_021062925.1_ASM2106292v1
CHINA_NINGXIA_2022,SHZY11,SAMN20180531,GCF_021062825.1,GCA_021062825.1,GCF_021062825.1,JAHXKT01,Contig,234,165371,1601976,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/062/825/GCA_021062825.1_ASM2106282v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/062/825/GCF_021062825.1_ASM2106282v1
CHINA_NINGXIA_2022,SHZY15,SAMN20180535,GCF_021062785.1,GCA_021062785.1,GCF_021062785.1,JAHXKX01,Contig,196,57516,1616448,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/062/785/GCA_021062785.1_ASM2106278v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/062/785/GCF_021062785.1_ASM2106278v1
CHINA_NINGXIA_2022,SHZY18,SAMN20180538,GCF_021062715.1,GCA_021062715.1,GCF_021062715.1,JAHXLA01,Contig,107,45509,1593512,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/062/715/GCA_021062715.1_ASM2106271v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/062/715/GCF_021062715.1_ASM2106271v1
CHINA_NINGXIA_2022,SHZY19,SAMN20180539,GCF_021062735.1,GCA_021062735.1,GCF_021062735.1,JAHXLB01,Contig,425,93349,1671996,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/062/735/GCA_021062735.1_ASM2106273v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/062/735/GCF_021062735.1_ASM2106273v1
CHINA_NINGXIA_2022,SHZY17,SAMN20180537,GCF_021062695.1,GCA_021062695.1,GCF_021062695.1,JAHXKZ01,Contig,233,107342,1584839,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/062/695/GCA_021062695.1_ASM2106269v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/062/695/GCF_021062695.1_ASM2106269v1
CHINA_NINGXIA_2022,SHZY20,SAMN20180540,GCF_021062685.1,GCA_021062685.1,GCF_021062685.1,JAHXLC01,Contig,269,26024,1506130,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/062/685/GCA_021062685.1_ASM2106268v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/062/685/GCF_021062685.1_ASM2106268v1
CHINA_NINGXIA_2022,SHZY16,SAMN20180536,GCF_021062665.1,GCA_021062665.1,GCF_021062665.1,JAHXKY01,Contig,310,69230,1568539,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/062/665/GCA_021062665.1_ASM2106266v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/062/665/GCF_021062665.1_ASM2106266v1
CHINA_NINGXIA_2022,SHZY21,SAMN20180541,GCF_021062645.1,GCA_021062645.1,GCF_021062645.1,JAHXLD01,Contig,334,81133,1554315,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/062/645/GCA_021062645.1_ASM2106264v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/062/645/GCF_021062645.1_ASM2106264v1
CHINA_NINGXIA_2022,SHZY22,SAMN20180542,GCF_021062625.1,GCA_021062625.1,GCF_021062625.1,JAHXLE01,Contig,235,105999,1659604,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/062/625/GCA_021062625.1_ASM2106262v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/062/625/GCF_021062625.1_ASM2106262v1
CHINA_NINGXIA_2022,SHZY23,SAMN20180543,GCF_021062605.1,GCA_021062605.1,GCF_021062605.1,JAHXLF01,Contig,221,164524,1626267,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/062/605/GCA_021062605.1_ASM2106260v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/062/605/GCF_021062605.1_ASM2106260v1
CHINA_NINGXIA_2022,SHZY24,SAMN20180544,GCF_021062585.1,GCA_021062585.1,GCF_021062585.1,JAHXLG01,Contig,308,72572,1670809,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/062/585/GCA_021062585.1_ASM2106258v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/062/585/GCF_021062585.1_ASM2106258v1
CHINA_NINGXIA_2022,SHZY25,SAMN20180545,GCF_021062565.1,GCA_021062565.1,GCF_021062565.1,JAHXLH01,Contig,277,106470,1695247,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/062/565/GCA_021062565.1_ASM2106256v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/062/565/GCF_021062565.1_ASM2106256v1
CHINA_NINGXIA_2022,SHZY26,SAMN20180546,GCF_021062545.1,GCA_021062545.1,GCF_021062545.1,JAHXLI01,Contig,349,107682,1587636,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/062/545/GCA_021062545.1_ASM2106254v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/062/545/GCF_021062545.1_ASM2106254v1
CHINA_NINGXIA_2022,SHZY27,SAMN20180547,GCF_021062525.1,GCA_021062525.1,GCF_021062525.1,JAHXLJ01,Contig,362,59689,1585070,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/062/525/GCA_021062525.1_ASM2106252v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/062/525/GCF_021062525.1_ASM2106252v1
CHINA_NINGXIA_2022,SHZY31,SAMN20180551,GCF_021062495.1,GCA_021062495.1,GCF_021062495.1,JAHXLN01,Contig,369,168670,1589338,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/062/495/GCA_021062495.1_ASM2106249v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/062/495/GCF_021062495.1_ASM2106249v1
CHINA_NINGXIA_2022,SHZY28,SAMN20180548,GCF_021062485.1,GCA_021062485.1,GCF_021062485.1,JAHXLK01,Contig,340,107470,1623431,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/062/485/GCA_021062485.1_ASM2106248v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/062/485/GCF_021062485.1_ASM2106248v1
